"","Year","Turnout","Ideology","No.Identification","Ideology.Folded","Conservative","Liberal","Liberal.Thermometer","Conservative.Thermometer","Republican.Thermometer","Education","Party.ID","PartyID.Folded","Household.Income","Age","Female","Race","Black","Region","Union.Member","Church.Attendance","Married","Social.Class"
"37207",1992,1,0,0,0,0,0,60,70,30,4,2,2,4,35,1,2,1,1,1,1,1,4
"37208",1992,1,0,0,0,0,0,40,50,50,5,4,0,3,55,0,1,0,1,0,5,0,4
"37209",1992,NA,3,0,3,1,0,NA,NA,97,4,7,3,3,49,0,1,0,1,0,5,1,1
"37210",1992,1,-1,0,1,0,1,40,40,40,6,2,2,4,32,0,1,0,1,1,1,1,6
"37211",1992,1,2,0,2,1,0,60,97,60,6,6,2,3,69,0,1,0,1,0,1,1,4
"37212",1992,NA,-1,0,1,0,1,NA,NA,50,4,4,0,2,53,1,1,0,2,0,1,0,4
"37213",1992,0,0,0,0,0,0,30,70,50,3,4,0,1,26,1,3,0,3,0,2,0,1
"37214",1992,1,-1,0,1,0,1,50,50,50,3,1,3,2,28,0,1,0,4,0,2,1,4
"37215",1992,NA,-1,0,1,0,1,NA,NA,40,3,1,3,1,36,1,1,0,4,0,3,0,1
"37216",1992,1,0,0,0,0,0,60,60,85,3,6,2,4,77,0,1,0,4,0,3,1,6
"37217",1992,1,-2,0,2,0,1,50,40,60,3,5,1,3,24,0,1,0,4,0,3,1,1
"37218",1992,1,2,0,2,1,0,30,85,70,4,7,3,4,43,0,1,0,4,0,5,1,3
"37219",1992,1,0,0,0,0,0,50,60,50,1,1,3,2,81,1,1,0,2,0,1,1,4
"37220",1992,1,1,0,1,1,0,40,60,40,4,2,2,3,54,1,1,0,3,0,1,1,4
"37221",1992,0,2,0,2,1,0,70,70,70,4,2,2,3,40,0,1,0,3,0,3,1,1
"37222",1992,0,0,1,0,0,0,70,70,NA,1,3,1,1,79,1,1,0,3,0,3,0,1
"37223",1992,1,2,0,2,1,0,70,25,40,4,2,2,1,22,1,3,0,3,0,3,0,4
"37224",1992,0,-2,0,2,0,1,40,50,50,1,2,2,3,47,0,3,0,3,0,3,1,1
"37225",1992,1,0,0,0,0,0,50,53,50,2,7,3,2,32,0,1,0,3,0,4,0,1
"37226",1992,0,0,1,0,0,0,50,50,60,3,3,1,3,34,0,1,0,4,0,3,0,1
"37227",1992,1,2,0,2,1,0,50,50,50,3,2,2,1,58,1,3,0,4,0,3,0,3
"37228",1992,1,1,0,1,1,0,50,50,50,5,2,2,3,41,0,1,0,4,0,2,1,1
"37229",1992,1,2,0,2,1,0,60,50,70,1,2,2,2,64,1,1,0,1,0,1,1,1
"37230",1992,NA,0,1,0,0,0,NA,NA,50,1,1,3,1,63,0,1,0,1,1,5,0,1
"37231",1992,1,-1,0,1,0,1,70,60,0,1,1,3,3,82,1,1,0,2,0,5,1,NA
"37232",1992,1,0,0,0,0,0,10,10,97,3,6,2,3,51,0,1,0,2,0,1,1,1
"37233",1992,1,1,0,1,1,0,15,70,70,4,7,3,4,55,0,1,0,2,0,1,1,5
"37234",1992,0,1,0,1,1,0,15,70,50,3,5,1,3,37,1,1,0,2,0,1,1,4
"37235",1992,NA,0,1,0,0,0,NA,NA,50,NA,2,2,3,63,0,3,0,3,0,3,1,3
"37236",1992,1,0,1,0,0,0,60,60,40,6,2,2,3,36,0,3,0,3,0,4,1,1
"37237",1992,0,1,0,1,1,0,85,30,85,3,5,1,1,49,0,3,0,3,0,5,1,1
"37238",1992,NA,0,0,0,0,0,NA,NA,50,1,7,3,1,34,0,3,0,3,0,1,1,1
"37239",1992,1,1,0,1,1,0,50,70,25,4,5,1,3,34,0,1,0,4,0,4,0,4
"37240",1992,1,2,0,2,1,0,15,85,85,5,7,3,4,25,0,1,0,4,0,5,1,4
"37241",1992,1,-1,0,1,0,1,70,40,40,5,1,3,4,41,1,1,0,4,0,5,1,4
"37242",1992,1,-1,0,1,0,1,NA,NA,97,3,7,3,2,35,1,2,1,3,0,3,0,1
"37243",1992,1,0,0,0,0,0,40,50,15,2,6,2,NA,53,1,1,0,3,0,4,1,1
"37244",1992,0,0,1,0,0,0,70,50,50,2,2,2,3,47,0,3,0,3,0,4,0,1
"37245",1992,1,1,0,1,1,0,40,60,60,4,6,2,4,30,1,1,0,4,0,3,1,1
"37246",1992,1,-2,0,2,0,1,95,75,30,3,2,2,3,77,0,1,0,2,0,5,0,4
"37247",1992,0,0,1,0,0,0,50,60,50,3,4,0,1,21,1,2,1,2,0,5,0,1
"37248",1992,0,1,0,1,1,0,NA,NA,50,1,2,2,1,88,1,1,0,2,0,1,0,1
"37249",1992,1,2,0,2,1,0,40,60,30,4,2,2,3,33,1,2,1,2,1,5,1,4
"37250",1992,1,-2,0,2,0,1,85,0,50,3,1,3,2,81,0,1,0,2,0,5,0,3
"37251",1992,0,2,0,2,1,0,0,70,70,2,7,3,2,73,1,1,0,3,0,5,1,1
"37252",1992,1,0,0,0,0,0,60,60,60,1,1,3,1,72,1,1,0,3,0,3,0,0
"37253",1992,NA,2,0,2,1,0,NA,NA,50,3,7,3,2,46,0,1,0,3,0,2,0,1
"37254",1992,0,0,1,0,0,0,50,50,50,4,4,0,2,28,0,1,0,3,0,5,0,1
"37255",1992,1,0,1,0,0,0,NA,NA,50,2,3,1,1,64,1,1,0,1,0,3,0,4
"37256",1992,1,1,0,1,1,0,30,60,40,4,5,1,4,43,0,1,0,1,0,4,1,2
"37257",1992,1,1,0,1,1,0,40,60,15,3,1,3,4,48,0,1,0,1,1,1,1,4
"37258",1992,1,-1,0,1,0,1,70,60,60,6,2,2,4,44,0,1,0,3,0,4,1,6
"37259",1992,1,-1,0,1,0,1,40,50,40,6,5,1,5,42,0,1,0,3,0,2,1,6
"37260",1992,1,-1,0,1,0,1,30,70,30,6,4,0,4,37,1,1,0,3,0,5,1,4
"37261",1992,1,0,1,0,0,0,NA,NA,70,1,1,3,1,82,0,1,0,1,0,1,1,4
"37262",1992,1,0,1,0,0,0,40,60,50,4,4,0,3,59,1,1,0,1,0,5,0,4
"37263",1992,1,2,0,2,1,0,30,60,70,3,7,3,4,53,0,1,0,2,0,5,1,4
"37264",1992,1,0,1,0,0,0,75,97,0,3,1,3,2,78,0,2,1,3,0,1,1,4
"37265",1992,NA,-1,0,1,0,1,NA,NA,62,4,2,2,3,22,1,1,0,1,0,5,0,3
"37266",1992,1,0,0,0,0,0,70,50,97,2,7,3,2,57,0,1,0,3,0,1,1,1
"37267",1992,1,0,0,0,0,0,60,40,15,3,1,3,3,69,0,1,0,3,0,1,1,3
"37268",1992,1,-1,0,1,0,1,NA,0,35,2,4,0,3,56,1,2,1,3,0,1,1,NA
"37269",1992,1,-2,0,2,0,1,85,30,40,5,1,3,3,67,0,1,0,4,0,5,0,4
"37270",1992,1,0,0,0,0,0,40,70,70,6,7,3,4,70,1,1,0,4,0,2,1,4
"37271",1992,1,1,0,1,1,0,50,50,70,4,6,2,2,23,0,1,0,2,0,1,1,1
"37272",1992,1,2,0,2,1,0,0,70,70,6,7,3,4,75,0,1,0,4,0,1,1,4
"37273",1992,1,0,1,0,0,0,40,50,15,3,1,3,3,70,0,1,0,4,1,5,1,4
"37274",1992,1,0,0,0,0,0,50,50,0,5,3,1,3,50,0,1,0,4,0,4,0,3
"37275",1992,1,0,0,0,0,0,35,55,70,4,7,3,4,32,0,1,0,4,0,5,1,6
"37276",1992,1,3,0,3,1,0,80,60,50,4,6,2,2,79,1,1,0,4,0,5,1,3
"37277",1992,1,0,0,0,0,0,50,50,50,4,4,0,3,24,1,1,0,4,0,1,1,4
"37278",1992,NA,-2,0,2,0,1,NA,NA,30,6,1,3,3,39,1,1,0,1,0,4,0,6
"37279",1992,1,0,0,0,0,0,60,40,30,4,1,3,3,40,0,1,0,2,1,1,0,1
"37280",1992,1,0,0,0,0,0,50,60,70,2,5,1,3,81,1,1,0,4,0,5,1,1
"37281",1992,1,1,0,1,1,0,NA,80,NA,4,6,2,3,47,0,NA,NA,3,0,4,1,3
"37282",1992,1,0,0,0,0,0,50,65,80,4,6,2,4,33,1,3,0,4,1,5,0,1
"37283",1992,1,0,0,0,0,0,40,60,50,4,5,1,2,58,1,1,0,2,0,2,1,4
"37284",1992,1,0,1,0,0,0,50,50,15,4,2,2,2,30,1,2,1,3,0,2,1,1
"37285",1992,0,0,0,0,0,0,50,30,40,4,2,2,4,22,0,1,0,1,1,4,0,4
"37286",1992,0,-2,0,2,0,1,85,30,50,5,1,3,4,38,0,1,0,3,0,2,0,6
"37287",1992,1,0,1,0,0,0,60,70,85,3,5,1,2,37,1,1,0,1,0,2,0,4
"37288",1992,1,0,0,0,0,0,0,40,50,5,5,1,4,50,1,1,0,2,0,5,1,4
"37289",1992,1,1,0,1,1,0,40,70,97,4,7,3,NA,31,1,1,0,2,0,1,1,4
"37290",1992,1,-1,0,1,0,1,15,60,40,3,4,0,4,21,0,1,0,1,0,5,0,1
"37291",1992,1,1,0,1,1,0,50,60,75,5,6,2,5,49,0,1,0,4,0,5,0,NA
"37292",1992,NA,0,0,0,0,0,NA,NA,30,3,1,3,2,30,1,2,1,3,0,1,0,1
"37293",1992,1,3,0,3,1,0,10,70,30,5,4,0,NA,45,1,1,0,2,0,3,1,6
"37294",1992,0,0,0,0,0,0,50,0,40,4,2,2,3,43,1,2,1,4,0,2,0,NA
"37295",1992,1,2,0,2,1,0,50,50,90,4,6,2,3,75,0,1,0,1,0,1,1,6
"37296",1992,1,-1,0,1,0,1,60,50,50,4,2,2,4,31,0,2,1,4,1,2,0,4
"37297",1992,1,1,0,1,1,0,50,50,50,4,2,2,4,29,1,1,0,4,1,1,1,1
"37298",1992,1,2,0,2,1,0,15,85,70,3,5,1,3,53,0,1,0,1,0,1,0,3
"37299",1992,1,0,1,0,0,0,50,60,70,3,6,2,4,37,1,1,0,1,0,5,0,6
"37300",1992,1,0,0,0,0,0,50,50,50,4,2,2,1,25,0,1,0,4,0,5,0,1
"37301",1992,1,0,1,0,0,0,NA,NA,15,3,3,1,2,69,1,1,0,1,0,3,0,4
"37302",1992,1,1,0,1,1,0,30,60,50,3,5,1,4,63,0,1,0,2,0,2,1,1
"37303",1992,1,0,0,0,0,0,30,30,70,4,7,3,2,71,1,1,0,2,NA,3,0,1
"37304",1992,1,0,0,0,0,0,85,40,60,5,3,1,4,33,1,1,0,4,0,4,0,6
"37305",1992,1,-3,0,3,0,1,97,15,40,5,1,3,3,67,1,1,0,4,0,5,0,1
"37306",1992,0,0,0,0,0,0,70,60,50,3,2,2,3,31,0,2,1,2,1,1,1,1
"37307",1992,1,-1,0,1,0,1,50,50,70,5,6,2,5,25,1,1,0,2,0,2,0,6
"37308",1992,0,0,0,0,0,0,0,50,70,2,6,2,1,20,0,1,0,3,0,5,0,1
"37309",1992,0,0,1,0,0,0,97,85,85,2,3,1,1,20,1,1,0,2,0,5,0,4
"37310",1992,1,0,0,0,0,0,15,60,60,NA,6,2,1,69,1,1,0,4,0,5,0,4
"37311",1992,0,2,0,2,1,0,70,60,60,3,4,0,3,74,0,1,0,4,1,5,0,2
"37312",1992,1,1,0,1,1,0,75,80,70,5,6,2,4,59,1,1,0,4,1,1,1,4
"37313",1992,1,NA,0,NA,NA,NA,50,50,40,3,7,3,3,63,0,1,0,4,0,1,1,4
"37314",1992,1,1,0,1,1,0,30,50,40,5,4,0,2,42,0,1,0,1,0,5,1,1
"37315",1992,0,0,1,0,0,0,NA,NA,50,1,3,1,1,87,1,1,0,1,0,5,0,NA
"37316",1992,0,0,1,0,0,0,NA,50,NA,2,4,0,1,23,1,2,1,3,0,5,0,4
"37317",1992,0,0,1,0,0,0,97,NA,NA,2,4,0,2,33,1,2,1,3,0,1,1,1
"37318",1992,NA,0,1,0,0,0,NA,NA,NA,1,4,0,1,82,1,2,1,3,0,3,0,2
"37319",1992,0,0,1,0,0,0,NA,NA,50,1,4,0,3,32,1,3,0,3,0,5,1,1
"37320",1992,0,0,0,0,0,0,NA,NA,40,1,1,3,1,64,0,1,0,3,0,4,1,1
"37321",1992,1,0,1,0,0,0,30,60,25,1,1,3,2,64,0,1,0,3,0,1,0,1
"37322",1992,1,0,1,0,0,0,50,50,60,1,4,0,3,44,1,3,0,3,1,5,1,1
"37323",1992,1,2,0,2,1,0,40,85,70,4,6,2,3,37,0,1,0,3,0,2,1,1
"37324",1992,1,0,1,0,0,0,70,NA,50,3,1,3,1,87,1,1,0,3,0,1,0,NA
"37325",1992,1,0,1,0,0,0,70,60,60,2,1,3,1,71,1,1,0,3,0,1,0,1
"37326",1992,0,1,0,1,1,0,50,60,60,3,3,1,3,29,1,1,0,2,0,5,1,1
"37327",1992,0,-1,0,1,0,1,97,97,70,1,4,0,1,60,1,1,0,1,0,5,0,4
"37328",1992,1,0,0,0,0,0,50,50,40,3,2,2,NA,47,1,1,0,2,0,3,0,1
"37329",1992,1,0,0,0,0,0,60,50,30,4,4,0,3,67,1,1,0,1,0,1,0,4
"37330",1992,1,-3,0,3,0,1,97,85,50,1,1,3,1,59,0,2,1,2,0,2,0,6
"37331",1992,1,1,0,1,1,0,40,60,40,5,6,2,4,33,0,1,0,2,0,3,1,6
"37332",1992,1,0,0,0,0,0,50,50,50,4,3,1,3,28,0,1,0,2,0,4,0,5
"37333",1992,1,0,0,0,0,0,50,50,50,3,2,2,2,64,1,2,1,3,0,1,0,NA
"37334",1992,1,-2,0,2,0,1,70,15,0,5,3,1,3,41,1,1,0,4,0,5,0,4
"37335",1992,1,0,0,0,0,0,50,60,60,3,2,2,3,71,1,1,0,4,1,1,1,4
"37336",1992,1,0,0,0,0,0,40,70,40,3,3,1,3,67,1,3,0,4,0,1,0,4
"37337",1992,1,-2,0,2,0,1,85,40,15,5,3,1,4,58,0,1,0,1,0,5,1,4
"37338",1992,1,2,0,2,1,0,50,60,70,5,6,2,4,58,0,1,0,1,0,5,1,4
"37339",1992,1,1,0,1,1,0,85,70,60,4,2,2,4,61,0,3,0,1,1,2,1,3
"37340",1992,0,-2,0,2,0,1,55,50,30,3,3,1,4,25,1,1,0,1,0,3,1,1
"37341",1992,1,0,0,0,0,0,NA,85,40,4,4,0,4,61,0,1,0,1,0,1,1,4
"37342",1992,1,1,0,1,1,0,45,60,45,3,5,1,3,34,0,1,0,3,1,5,1,4
"37343",1992,0,0,1,0,0,0,50,30,15,2,1,3,2,34,1,3,0,1,0,5,1,1
"37344",1992,1,-1,0,1,0,1,60,70,30,6,2,2,3,65,0,1,0,1,1,4,1,4
"37345",1992,1,0,1,0,0,0,60,60,50,4,3,1,3,71,0,1,0,1,0,5,0,4
"37346",1992,1,1,0,1,1,0,70,70,50,5,3,1,4,30,1,1,0,1,0,1,0,6
"37347",1992,0,0,1,0,0,0,30,30,30,2,2,2,1,43,1,2,1,3,0,5,0,4
"37348",1992,1,1,0,1,1,0,30,60,50,4,6,2,5,54,0,1,0,1,0,4,0,6
"37349",1992,1,0,1,0,0,0,50,60,40,3,1,3,3,33,1,1,0,2,1,1,1,1
"37350",1992,1,0,1,0,0,0,50,50,70,3,6,2,3,75,1,1,0,2,0,1,1,1
"37351",1992,0,0,1,0,0,0,NA,NA,60,1,5,1,1,84,1,1,0,3,0,5,0,2
"37352",1992,0,2,0,2,1,0,50,30,NA,1,2,2,1,68,1,1,0,3,0,1,0,2
"37353",1992,1,-1,0,1,0,1,50,50,40,3,2,2,3,49,0,1,0,2,0,5,1,1
"37354",1992,1,0,0,0,0,0,70,40,30,4,4,0,4,39,1,3,0,1,0,5,1,1
"37355",1992,1,2,0,2,1,0,30,97,70,5,7,3,4,52,0,1,0,2,0,1,1,4
"37356",1992,1,0,1,0,0,0,40,60,85,3,7,3,5,50,1,1,0,2,0,2,1,6
"37357",1992,1,-2,0,2,0,1,85,30,35,5,3,1,4,27,1,1,0,1,0,5,0,6
"37358",1992,1,0,1,0,0,0,60,70,60,5,3,1,3,45,0,1,0,1,1,1,1,1
"37359",1992,1,-2,0,2,0,1,70,15,30,6,1,3,4,37,0,1,0,1,0,1,1,4
"37360",1992,0,0,1,0,0,0,NA,NA,60,1,4,0,1,39,1,2,1,3,0,5,0,NA
"37361",1992,1,0,1,0,0,0,NA,NA,50,1,1,3,3,57,0,2,1,3,0,1,1,4
"37362",1992,1,-2,0,2,0,1,60,50,15,6,3,1,3,47,0,1,0,2,0,5,0,6
"37363",1992,1,2,0,2,1,0,0,97,70,4,6,2,2,49,1,1,0,2,0,1,1,1
"37364",1992,1,2,0,2,1,0,15,85,15,3,6,2,4,51,0,1,0,2,0,1,1,1
"37365",1992,1,0,0,0,0,0,50,50,97,3,7,3,1,66,0,NA,NA,3,0,4,1,4
"37366",1992,0,1,0,1,1,0,50,0,60,3,4,0,4,64,0,1,0,3,0,3,1,4
"37367",1992,1,2,0,2,1,0,50,40,70,4,5,1,1,21,1,2,1,3,0,5,0,4
"37368",1992,1,0,1,0,0,0,50,60,50,1,1,3,1,59,0,3,0,3,0,2,1,1
"37369",1992,1,2,0,2,1,0,0,97,85,6,7,3,4,72,0,1,0,4,0,1,1,6
"37370",1992,1,1,0,1,1,0,40,85,70,5,7,3,5,56,1,1,0,4,0,2,1,5
"37371",1992,0,0,1,0,0,0,NA,NA,NA,1,4,0,1,61,1,2,1,3,0,1,0,4
"37372",1992,1,0,0,0,0,0,60,70,60,3,2,2,4,24,1,1,0,3,0,5,1,4
"37373",1992,1,0,1,0,0,0,60,40,50,1,2,2,1,80,0,1,0,3,0,5,1,4
"37374",1992,0,2,0,2,1,0,85,85,97,3,6,2,2,35,1,1,0,1,0,4,1,4
"37375",1992,1,0,0,0,0,0,60,60,60,5,2,2,4,32,0,1,0,1,0,5,0,4
"37376",1992,0,0,1,0,0,0,NA,70,70,3,5,1,1,66,1,1,0,2,0,5,0,4
"37377",1992,1,0,1,0,0,0,60,70,70,2,6,2,2,53,1,1,0,2,0,2,1,1
"37378",1992,0,0,1,0,0,0,NA,NA,NA,2,4,0,1,32,1,2,1,3,0,4,0,NA
"37379",1992,1,0,1,0,0,0,50,40,40,4,4,0,2,30,1,3,0,3,0,5,1,1
"37380",1992,1,-2,0,2,0,1,70,30,15,6,1,3,3,27,1,1,0,1,0,4,0,1
"37381",1992,1,0,0,0,0,0,15,40,0,5,1,3,4,57,1,1,0,3,0,5,1,4
"37382",1992,1,0,1,0,0,0,70,70,40,3,2,2,2,46,1,1,0,1,0,5,1,4
"37383",1992,NA,0,1,0,0,0,NA,NA,60,3,3,1,2,20,1,3,0,1,0,4,0,1
"37384",1992,NA,-1,0,1,0,1,NA,NA,60,2,1,3,1,65,0,2,1,3,0,3,0,1
"37385",1992,1,3,0,3,1,0,50,NA,50,3,1,3,2,46,1,2,1,3,1,1,0,3
"37386",1992,1,2,0,2,1,0,0,85,70,3,5,1,2,77,1,1,0,3,0,1,0,4
"37387",1992,1,1,0,1,1,0,60,50,20,3,2,2,4,58,0,1,0,2,0,2,1,4
"37388",1992,NA,1,0,1,1,0,NA,NA,60,5,5,1,5,51,1,1,0,1,0,4,1,4
"37389",1992,1,0,0,0,0,0,70,60,60,2,3,1,3,60,0,1,0,1,0,5,1,1
"37390",1992,1,2,0,2,1,0,60,70,70,6,5,1,4,41,1,1,0,2,0,3,1,4
"37391",1992,1,2,0,2,1,0,15,70,60,5,6,2,NA,63,0,1,0,3,0,4,1,6
"37392",1992,1,0,0,0,0,0,60,50,40,3,3,1,4,49,0,1,0,3,0,1,1,4
"37393",1992,1,0,0,0,0,0,50,50,60,4,2,2,4,37,1,1,0,2,0,3,1,4
"37394",1992,0,0,0,0,0,0,50,85,50,3,3,1,3,34,0,1,0,3,0,4,0,4
"37395",1992,1,0,1,0,0,0,30,50,30,NA,2,2,2,30,1,2,1,3,0,3,0,4
"37396",1992,0,0,1,0,0,0,50,50,85,3,6,2,2,71,1,3,0,3,0,5,0,4
"37397",1992,1,0,1,0,0,0,50,60,60,3,6,2,2,27,1,1,0,3,0,2,1,4
"37398",1992,0,0,1,0,0,0,60,50,50,2,1,3,1,77,1,1,0,3,0,1,0,1
"37399",1992,1,2,0,2,1,0,15,85,40,4,5,1,3,58,0,1,0,3,1,1,1,1
"37400",1992,0,2,0,2,1,0,60,40,0,4,5,1,2,49,1,1,0,1,1,3,0,1
"37401",1992,1,0,1,0,0,0,30,40,30,1,1,3,1,45,1,3,0,3,0,1,0,4
"37402",1992,NA,0,0,0,0,0,NA,NA,30,4,2,2,2,34,1,1,0,3,0,5,0,1
"37403",1992,1,-2,0,2,0,1,70,40,50,4,4,0,3,26,0,1,0,3,0,5,0,3
"37404",1992,0,2,0,2,1,0,0,60,60,1,7,3,1,55,0,1,0,1,0,5,0,1
"37405",1992,1,-2,0,2,0,1,70,30,30,5,2,2,3,45,1,1,0,1,0,2,0,4
"37406",1992,0,2,0,2,1,0,0,97,85,2,7,3,1,26,1,1,0,1,0,5,1,1
"37407",1992,0,3,0,3,1,0,97,40,50,2,4,0,2,46,0,2,1,1,0,5,1,1
"37408",1992,0,0,0,0,0,0,50,40,50,3,4,0,3,32,0,3,0,3,0,4,1,3
"37409",1992,0,0,1,0,0,0,50,50,50,2,4,0,3,22,1,3,0,3,0,5,0,4
"37410",1992,1,1,0,1,1,0,40,50,70,4,5,1,3,29,0,1,0,3,0,1,1,1
"37411",1992,0,1,0,1,1,0,35,75,50,5,6,2,4,38,0,1,0,3,1,1,1,1
"37412",1992,0,0,0,0,0,0,97,97,50,3,2,2,3,20,1,3,0,3,0,2,1,1
"37413",1992,1,0,1,0,0,0,85,60,85,4,1,3,3,27,0,3,0,3,0,1,0,1
"37414",1992,1,-1,0,1,0,1,50,50,50,4,6,2,5,46,1,1,0,2,0,4,1,3
"37415",1992,NA,2,0,2,1,0,NA,NA,85,5,6,2,3,78,1,1,0,3,0,1,0,6
"37416",1992,1,0,0,0,0,0,70,60,60,3,7,3,3,81,1,1,0,2,0,1,0,4
"37417",1992,1,1,0,1,1,0,60,60,80,3,4,0,3,70,1,1,0,1,0,1,0,4
"37418",1992,1,0,0,0,0,0,60,60,90,3,6,2,4,26,1,1,0,1,0,2,1,4
"37419",1992,1,-2,0,2,0,1,70,40,40,6,1,3,3,25,0,1,0,1,0,5,0,4
"37420",1992,1,-1,0,1,0,1,60,60,50,3,1,3,1,38,0,2,1,2,0,5,0,1
"37421",1992,0,2,0,2,1,0,50,50,50,3,2,2,1,36,1,1,0,3,0,3,1,1
"37422",1992,0,0,1,0,0,0,85,60,50,3,1,3,1,33,1,3,0,3,0,4,0,1
"37423",1992,1,0,1,0,0,0,40,50,60,3,6,2,2,38,1,1,0,1,0,3,1,4
"37424",1992,0,2,0,2,1,0,30,60,70,3,6,2,3,36,1,NA,NA,1,1,2,1,4
"37425",1992,1,2,0,2,1,0,15,97,85,5,7,3,3,64,0,1,0,3,0,2,0,1
"37426",1992,1,2,0,2,1,0,40,60,70,3,5,1,3,65,0,1,0,1,0,5,1,4
"37427",1992,1,-1,0,1,0,1,85,50,0,3,1,3,1,66,1,1,0,3,0,1,0,1
"37428",1992,NA,0,1,0,0,0,NA,NA,15,1,1,3,3,71,0,1,0,3,0,5,0,0
"37429",1992,1,0,0,0,0,0,70,70,70,5,6,2,NA,45,1,1,0,2,0,2,1,6
"37430",1992,1,0,1,0,0,0,70,70,60,3,1,3,1,23,1,3,0,3,NA,2,1,1
"37431",1992,0,-2,0,2,0,1,70,30,40,6,4,0,4,44,0,1,0,3,0,5,1,3
"37432",1992,1,1,0,1,1,0,97,50,50,2,4,0,2,23,0,1,0,4,0,5,0,4
"37433",1992,0,0,1,0,0,0,50,70,30,3,2,2,1,30,1,1,0,4,0,2,1,0
"37434",1992,1,1,0,1,1,0,50,50,60,5,6,2,3,36,1,1,0,4,0,1,1,4
"37435",1992,1,-2,0,2,0,1,70,25,30,4,1,3,4,45,0,1,0,4,0,5,1,6
"37436",1992,1,-1,0,1,0,1,60,40,30,3,2,2,4,43,1,1,0,4,0,5,1,1
"37437",1992,1,0,1,0,0,0,40,50,40,4,1,3,2,34,1,1,0,1,0,5,0,1
"37438",1992,NA,0,1,0,0,0,NA,NA,50,2,4,0,NA,64,0,1,0,1,0,4,1,1
"37439",1992,1,0,0,0,0,0,50,60,50,3,1,3,1,72,1,1,0,1,0,4,0,3
"37440",1992,0,2,0,2,1,0,50,70,85,3,5,1,3,42,1,1,0,3,0,5,1,4
"37441",1992,NA,-1,0,1,0,1,NA,NA,30,3,2,2,3,30,0,1,0,3,0,5,0,1
"37442",1992,1,1,0,1,1,0,50,50,80,3,6,2,4,22,1,1,0,3,0,4,0,1
"37443",1992,1,-2,0,2,0,1,80,50,15,4,1,3,1,24,1,1,0,4,0,5,0,4
"37444",1992,1,0,0,0,0,0,50,40,0,3,1,3,NA,75,1,1,0,2,0,4,1,4
"37445",1992,1,1,0,1,1,0,50,50,60,5,3,1,3,33,1,1,0,2,0,4,0,1
"37446",1992,1,1,0,1,1,0,0,60,50,3,4,0,3,65,1,1,0,2,0,1,0,4
"37447",1992,1,1,0,1,1,0,40,60,60,4,4,0,NA,67,0,3,0,4,0,4,1,1
"37448",1992,1,1,0,1,1,0,30,60,60,4,6,2,4,30,0,1,0,4,1,4,1,3
"37449",1992,1,-2,0,2,0,1,60,40,30,6,3,1,5,54,0,1,0,4,1,5,1,5
"37450",1992,1,1,0,1,1,0,40,60,40,3,3,1,4,45,0,1,0,4,0,4,1,4
"37451",1992,0,-1,0,1,0,1,50,40,50,2,2,2,3,32,0,3,0,4,1,5,0,1
"37452",1992,1,1,0,1,1,0,15,70,60,5,6,2,4,43,0,1,0,4,0,5,0,4
"37453",1992,0,0,1,0,0,0,NA,NA,40,2,3,1,3,31,0,3,0,4,0,4,1,4
"37454",1992,1,0,0,0,0,0,30,50,50,6,6,2,5,67,0,1,0,4,1,5,1,4
"37455",1992,1,0,0,0,0,0,50,30,60,3,4,0,NA,20,0,1,0,2,0,4,0,1
"37456",1992,NA,0,0,0,0,0,NA,NA,70,3,2,2,NA,80,1,1,0,2,0,4,0,6
"37457",1992,1,0,1,0,0,0,20,20,97,1,7,3,1,75,0,NA,NA,3,0,3,1,1
"37458",1992,0,0,1,0,0,0,NA,85,NA,3,4,0,4,35,1,1,0,3,0,5,1,1
"37459",1992,1,0,1,0,0,0,NA,70,30,3,3,1,1,20,0,1,0,3,0,5,0,4
"37460",1992,0,0,1,0,0,0,50,50,50,3,2,2,1,21,1,1,0,3,0,1,1,4
"37461",1992,1,0,0,0,0,0,50,60,40,5,2,2,4,31,0,1,0,4,0,5,1,6
"37462",1992,1,-1,0,1,0,1,70,30,40,6,1,3,3,44,1,1,0,4,0,5,1,4
"37463",1992,1,0,1,0,0,0,50,50,85,2,5,1,2,24,1,1,0,4,0,4,1,4
"37464",1992,1,0,1,0,0,0,0,60,85,2,2,2,NA,64,1,1,0,3,0,1,1,4
"37465",1992,1,0,1,0,0,0,97,60,60,1,1,3,1,55,1,3,0,3,0,1,1,1
"37466",1992,0,0,0,0,0,0,50,50,65,3,2,2,4,24,0,2,1,3,0,1,1,1
"37467",1992,1,2,0,2,1,0,15,60,65,3,6,2,2,75,1,1,0,1,0,1,0,3
"37468",1992,1,0,1,0,0,0,97,0,0,2,1,3,NA,66,1,2,1,2,0,1,1,4
"37469",1992,1,0,0,0,0,0,30,50,30,2,1,3,2,83,0,1,0,2,0,1,0,3
"37470",1992,1,1,0,1,1,0,40,50,90,3,7,3,5,40,1,1,0,2,0,4,1,3
"37471",1992,0,0,1,0,0,0,50,70,70,3,6,2,3,28,0,1,0,2,0,5,0,1
"37472",1992,1,1,0,1,1,0,50,50,70,3,4,0,2,27,0,1,0,2,0,4,1,1
"37473",1992,1,3,0,3,1,0,0,97,85,2,7,3,4,43,0,3,0,1,0,1,1,1
